case_id,src,dst
199270,20,21
199270,21,22
199270,22,23
199270,23,24
199270,24,25
199270,25,26
199270,26,27
199270,27,28
199273,0,1
199273,1,2
199273,2,3
199273,3,4
199273,4,5
199273,5,6
199273,6,7
199273,7,8
199273,8,9
199273,9,10
199273,10,11
199273,11,12
199273,12,13
199273,13,14
199273,14,15
199273,15,16
199273,16,17
199273,17,18
199273,18,19
199273,19,20
199273,20,21
199273,21,22
199273,22,23
199273,23,24
199273,24,25
199273,25,26
199273,26,27
199273,27,28
199273,28,29
199273,29,30
199273,30,31
199273,31,32
199273,32,33
199273,33,34
199273,34,35
199273,35,36
199273,36,37
199273,37,38
199273,38,39
199273,39,40
199273,40,41
199273,41,42
199273,42,43
199273,43,44
199273,44,45
199273,45,46
199273,46,47
199273,47,48
199273,48,49
199273,49,50
199273,50,51
199273,51,52
199273,52,53
199273,53,54
199273,54,55
199273,55,56
199273,56,57
199273,57,58
199273,58,59
199273,59,60
199273,60,61
199273,61,62
199273,62,63
199273,63,64
199273,64,65
199273,65,66
199273,66,67
199276,0,1
199276,1,2
199279,0,1
199279,1,2
199279,2,3
199279,3,4
199279,4,5
199279,5,6
199279,6,7
199279,7,8
199279,8,9
199279,9,10
199279,10,11
199279,11,12
199279,12,13
199279,13,14
199279,14,15
199279,15,16
199279,16,17
199279,17,18
199279,18,19
199279,19,20
199279,20,21
199279,21,22
199279,22,23
199279,23,24
199279,24,25
199279,25,26
199279,26,27
199282,0,1
199282,1,2
199282,2,3
199282,3,4
199282,4,5
199285,0,1
199285,1,2
199285,2,3
199285,3,4
199285,4,5
199285,5,6
199285,6,7
199285,7,8
199285,8,9
199285,9,10
199285,10,11
199285,11,12
199285,12,13
199285,13,14
199285,14,15
199285,15,16
199285,16,17
199285,17,18
199285,18,19
199285,19,20
199285,20,21
199288,0,1
199288,1,2
199288,2,3
199288,3,4
199288,4,5
199288,5,6
199291,0,1
199291,1,2
199291,2,3
199291,3,4
199291,4,5
199294,0,1
199294,1,2
199294,2,3
199294,3,4
199294,4,5
199294,5,6
199294,6,7
199294,7,8
199294,8,9
199294,9,10
199294,10,11
199294,11,12
199294,12,13
199294,13,14
199294,14,15
199294,15,16
199294,16,17
199294,17,18
199294,18,19
199294,19,20
199294,20,21
199294,21,22
199294,22,23
199294,23,24
199294,24,25
199294,25,26
199294,26,27
199294,27,28
199294,28,29
199297,0,1
199297,1,2
199297,2,3
199297,3,4
199297,4,5
199297,5,6
199297,6,7
199297,7,8
199297,8,9
199297,9,10
199297,10,11
199297,11,12
199297,12,13
199297,13,14
199297,14,15
199297,15,16
199297,16,17
199297,17,18
199297,18,19
199297,19,20
199297,20,21
199297,21,22
199297,22,23
199297,23,24
199297,24,25
199297,25,26
199297,26,27
199297,27,28
199297,28,29
199300,0,1
199300,1,2
199303,0,1
199303,1,2
199303,2,3
199303,3,4
199303,4,5
199303,5,6
199303,6,7
199303,7,8
199303,8,9
199303,9,10
199303,10,11
199303,11,12
199303,12,13
199303,13,14
199303,14,15
199303,15,16
199303,16,17
199303,17,18
199303,18,19
199303,19,20
199303,20,21
199303,21,22
199303,22,23
199303,23,24
199303,24,25
199306,0,1
199306,1,2
199306,2,3
199306,3,4
199306,4,5
199306,5,6
199306,6,7
199306,7,8
199306,8,9
199306,9,10
199309,0,1
199309,1,2
199312,0,1
199312,1,2
199312,2,3
199312,3,4
199312,4,5
199315,0,1
199315,1,2
199318,0,1
199318,1,2
199318,2,3
199318,3,4
199318,4,5
199318,5,6
199318,6,7
199318,7,8
199318,8,9
199318,9,10
199318,10,11
199318,11,12
199318,12,13
199318,13,14
199318,14,15
199318,15,16
199318,16,17
199318,17,18
199318,18,19
199318,19,20
199318,20,21
199318,21,22
199318,22,23
199318,23,24
199318,24,25
199318,25,26
199318,26,27
199318,27,28
199318,28,29
199318,29,30
199318,30,31
199318,31,32
199318,32,33
199318,33,34
199318,34,35
199318,35,36
199318,36,37
199318,37,38
199318,38,39
199318,39,40
199318,40,41
199321,0,1
199321,1,2
199321,2,3
199321,3,4
199321,4,5
199324,0,1
199324,1,2
199324,2,3
199324,3,4
199324,4,5
199324,5,6
199324,6,7
199324,7,8
199324,8,9
199324,9,10
199324,10,11
199324,11,12
199324,12,13
199327,0,1
199327,1,2
199327,2,3
199327,3,4
199327,4,5
199330,0,1
199330,1,2
199330,2,3
199330,3,4
199330,4,5
199330,5,6
199330,6,7
199330,7,8
199330,8,9
199330,9,10
199330,10,11
199330,11,12
199330,12,13
199330,13,14
199330,14,15
199330,15,16
199330,16,17
199330,17,18
199330,18,19
199330,19,20
199330,20,21
199330,21,22
199330,22,23
199330,23,24
199330,24,25
199330,25,26
199330,26,27
199333,0,1
199333,1,2
199333,2,3
199333,3,4
199333,4,5
199333,5,6
199333,6,7
199333,7,8
199333,8,9
199333,9,10
199333,10,11
199333,11,12
199333,12,13
199333,13,14
199333,14,15
199333,15,16
199333,16,17
199333,17,18
199333,18,19
199333,19,20
199333,20,21
199333,21,22
199333,22,23
199333,23,24
199333,24,25
199333,25,26
199333,26,27
199333,27,28
199333,28,29
199333,29,30
199333,30,31
199333,31,32
199333,32,33
199333,33,34
199333,34,35
199333,35,36
199333,36,37
199333,37,38
199333,38,39
199333,39,40
199333,40,41
199333,41,42
199333,42,43
199333,43,44
199333,44,45
199333,45,46
199333,46,47
199333,47,48
199333,48,49
199333,49,50
199333,50,51
199333,51,52
199333,52,53
199333,53,54
199333,54,55
199333,55,56
199333,56,57
199333,57,58
199333,58,59
199333,59,60
199333,60,61
199333,61,62
199333,62,63
199333,63,64
199333,64,65
199333,65,66
199333,66,67
199333,67,68
199333,68,69
199333,69,70
199333,70,71
199333,71,72
199333,72,73
199333,73,74
199333,74,75
199333,75,76
199336,0,1
199336,1,2
199339,0,1
199339,1,2
199339,2,3
199339,3,4
199339,4,5
199339,5,6
199339,6,7
199339,7,8
199339,8,9
199342,0,1
199342,1,2
199345,0,1
199345,1,2
199345,2,3
199345,3,4
199345,4,5
199345,5,6
199345,6,7
199345,7,8
199345,8,9
199345,9,10
199345,10,11
199345,11,12
199345,12,13
199345,13,14
199345,14,15
199345,15,16
199345,16,17
199345,17,18
199345,18,19
199345,19,20
199345,20,21
199345,21,22
199345,22,23
199345,23,24
199345,24,25
199345,25,26
199345,26,27
199345,27,28
199345,28,29
199345,29,30
199345,30,31
199345,31,32
199345,32,33
199345,33,34
199345,34,35
199345,35,36
199345,36,37
199345,37,38
199345,38,39
199345,39,40
199345,40,41
199345,41,42
199345,42,43
199345,43,44
199345,44,45
199345,45,46
199345,46,47
199345,47,48
199345,48,49
199345,49,50
199345,50,51
199345,51,52
199345,52,53
199348,0,1
199348,1,2
199348,2,3
199348,3,4
199348,4,5
199348,5,6
199348,6,7
199348,7,8
199348,8,9
199348,9,10
199348,10,11
199348,11,12
199348,12,13
199348,13,14
199348,14,15
199348,15,16
199348,16,17
199348,17,18
199348,18,19
199348,19,20
199348,20,21
199348,21,22
199348,22,23
199351,0,1
199351,1,2
199351,2,3
199351,3,4
199351,4,5
199351,5,6
199351,6,7
199351,7,8
199351,8,9
199351,9,10
199354,0,1
199354,1,2
199354,2,3
199354,3,4
199354,4,5
199354,5,6
199354,6,7
199354,7,8
199354,8,9
199354,9,10
199354,10,11
199354,11,12
199354,12,13
199354,13,14
199354,14,15
199354,15,16
199354,16,17
199354,17,18
199354,18,19
199354,19,20
199354,20,21
199354,21,22
199354,22,23
199354,23,24
199354,24,25
199354,25,26
199354,26,27
199354,27,28
199354,28,29
199354,29,30
199354,30,31
199354,31,32
199354,32,33
199354,33,34
199354,34,35
199357,0,1
199357,1,2
199360,0,1
199360,1,2
199360,2,3
199360,3,4
199360,4,5
199360,5,6
199360,6,7
199360,7,8
199360,8,9
199360,9,10
199360,10,11
199360,11,12
199360,12,13
199360,13,14
199360,14,15
199360,15,16
199360,16,17
199360,17,18
199360,18,19
199360,19,20
199360,20,21
199360,21,22
199360,22,23
199360,23,24
199360,24,25
199360,25,26
199360,26,27
199360,27,28
199360,28,29
199360,29,30
199360,30,31
199360,31,32
199360,32,33
199360,33,34
199360,34,35
199360,35,36
199360,36,37
199363,0,1
199363,1,2
199363,2,3
199363,3,4
199363,4,5
199363,5,6
199363,6,7
199363,7,8
199363,8,9
199363,9,10
199363,10,11
199363,11,12
199363,12,13
199366,0,1
199366,1,2
199369,0,1
199369,1,2
199369,2,3
199369,3,4
199369,4,5
199369,5,6
199369,6,7
199369,7,8
199369,8,9
199369,9,10
199369,10,11
199369,11,12
199369,12,13
199369,13,14
199369,14,15
199369,15,16
199369,16,17
199369,17,18
199369,18,19
199369,19,20
199369,20,21
199369,21,22
199369,22,23
199369,23,24
199369,24,25
199369,25,26
199369,26,27
199369,27,28
199369,28,29
199369,29,30
199369,30,31
199369,31,32
199372,0,1
199372,1,2
199372,2,3
199372,3,4
199372,4,5
199372,5,6
199372,6,7
199372,7,8
199372,8,9
199372,9,10
199372,10,11
199372,11,12
199372,12,13
199372,13,14
199372,14,15
199372,15,16
199372,16,17
199372,17,18
199372,18,19
199372,19,20
199372,20,21
199372,21,22
199372,22,23
199372,23,24
199372,24,25
199372,25,26
199375,0,1
199375,1,2
199375,2,3
199375,3,4
199375,4,5
199375,5,6
199375,6,7
199375,7,8
199375,8,9
199375,9,10
199375,10,11
199375,11,12
199375,12,13
199375,13,14
199375,14,15
199375,15,16
199375,16,17
199375,17,18
199375,18,19
199375,19,20
199375,20,21
199375,21,22
199375,22,23
199375,23,24
199375,24,25
199375,25,26
199375,26,27
199375,27,28
199375,28,29
199375,29,30
199378,0,1
199378,1,2
199378,2,3
199378,3,4
199378,4,5
199381,0,1
199381,1,2
199381,2,3
199381,3,4
199381,4,5
199381,5,6
199381,6,7
199381,7,8
199381,8,9
199381,9,10
199381,10,11
199381,11,12
199381,12,13
199381,13,14
199381,14,15
199381,15,16
199381,16,17
199381,17,18
199381,18,19
199381,19,20
199381,20,21
199381,21,22
199381,22,23
199381,23,24
199381,24,25
199381,25,26
199381,26,27
199381,27,28
199381,28,29
199381,29,30
199381,30,31
199381,31,32
199381,32,33
199381,33,34
199381,34,35
199381,35,36
199381,36,37
199384,0,1
199384,1,2
199384,2,3
199384,3,4
199384,4,5
199384,5,6
199384,6,7
199384,7,8
199384,8,9
199387,0,1
199387,1,2
199387,2,3
199387,3,4
199387,4,5
199387,5,6
199387,6,7
199387,7,8
199387,8,9
199387,9,10
199387,10,11
199390,0,1
199390,1,2
199393,0,1
199393,1,2
199393,2,3
199393,3,4
199393,4,5
199393,5,6
199393,6,7
199393,7,8
199393,8,9
199393,9,10
199393,10,11
199393,11,12
199393,12,13
199393,13,14
199393,14,15
199393,15,16
199393,16,17
199393,17,18
199393,18,19
199393,19,20
199393,20,21
199393,21,22
199393,22,23
199393,23,24
199393,24,25
199393,25,26
199393,26,27
199393,27,28
199393,28,29
199393,29,30
199393,30,31
199393,31,32
199393,32,33
199396,0,1
199396,1,2
199396,2,3
199396,3,4
199396,4,5
199396,5,6
199396,6,7
199396,7,8
199396,8,9
199396,9,10
199396,10,11
199396,11,12
199396,12,13
199396,13,14
199396,14,15
199396,15,16
199396,16,17
199396,17,18
199396,18,19
199396,19,20
199396,20,21
199396,21,22
199396,22,23
199396,23,24
199396,24,25
199399,0,1
199399,1,2
199399,2,3
199399,3,4
199399,4,5
199399,5,6
199399,6,7
199399,7,8
199399,8,9
199399,9,10
199399,10,11
199399,11,12
199399,12,13
199399,13,14
199399,14,15
199399,15,16
199399,16,17
199399,17,18
199399,18,19
199399,19,20
199399,20,21
199399,21,22
199399,22,23
199399,23,24
199399,24,25
199399,25,26
199399,26,27
199399,27,28
199399,28,29
199399,29,30
199399,30,31
199399,31,32
199399,32,33
199399,33,34
199399,34,35
199399,35,36
199399,36,37
199399,37,38
199399,38,39
199399,39,40
199402,0,1
199402,1,2
199402,2,3
199402,3,4
199402,4,5
199405,0,1
199405,1,2
199405,2,3
199405,3,4
199405,4,5
199405,5,6
199405,6,7
199405,7,8
199405,8,9
199405,9,10
199405,10,11
199405,11,12
199405,12,13
199405,13,14
199405,14,15
199405,15,16
199405,16,17
199405,17,18
199405,18,19
199405,19,20
199405,20,21
199405,21,22
199405,22,23
199405,23,24
199405,24,25
199405,25,26
199405,26,27
199405,27,28
199405,28,29
199405,29,30
199405,30,31
199405,31,32
199405,32,33
199405,33,34
199405,34,35
199405,35,36
199405,36,37
199405,37,38
199405,38,39
199405,39,40
199408,0,1
199408,1,2
199408,2,3
199408,3,4
199408,4,5
199408,5,6
199408,6,7
199408,7,8
199408,8,9
199408,9,10
199408,10,11
199408,11,12
199408,12,13
199408,13,14
199408,14,15
199408,15,16
199408,16,17
199408,17,18
199408,18,19
199408,19,20
199408,20,21
199408,21,22
199408,22,23
199408,23,24
199408,24,25
199408,25,26
199411,0,1
199411,1,2
199411,2,3
199411,3,4
199411,4,5
199411,5,6
199411,6,7
199411,7,8
199411,8,9
199411,9,10
199411,10,11
199411,11,12
199411,12,13
199411,13,14
199411,14,15
199411,15,16
199411,16,17
199411,17,18
199411,18,19
199411,19,20
199411,20,21
199411,21,22
199411,22,23
199411,23,24
199411,24,25
199411,25,26
199411,26,27
199411,27,28
199411,28,29
199411,29,30
199411,30,31
199411,31,32
199411,32,33
199411,33,34
199411,34,35
199411,35,36
199411,36,37
199411,37,38
199411,38,39
199411,39,40
199411,40,41
199411,41,42
199411,42,43
199411,43,44
199411,44,45
199411,45,46
199411,46,47
199411,47,48
199411,48,49
199411,49,50
199411,50,51
199411,51,52
199411,52,53
199411,53,54
199411,54,55
199411,55,56
199411,56,57
199411,57,58
199411,58,59
199411,59,60
199411,60,61
199411,61,62
199411,62,63
199411,63,64
199411,64,65
199411,65,66
199411,66,67
199414,0,1
199414,1,2
199417,0,1
199417,1,2
199417,2,3
199417,3,4
199417,4,5
199417,5,6
199417,6,7
199417,7,8
199417,8,9
199417,9,10
199417,10,11
199417,11,12
199417,12,13
199417,13,14
199417,14,15
199417,15,16
199417,16,17
199417,17,18
199417,18,19
199417,19,20
199417,20,21
199417,21,22
199417,22,23
199417,23,24
199417,24,25
199417,25,26
199417,26,27
199417,27,28
199417,28,29
199417,29,30
199417,30,31
199417,31,32
199417,32,33
199417,33,34
199417,34,35
199417,35,36
199417,36,37
199420,0,1
199420,1,2
199423,0,1
199423,1,2
199423,2,3
199423,3,4
199423,4,5
199426,0,1
199426,1,2
199426,2,3
199426,3,4
199426,4,5
199426,5,6
199426,6,7
199426,7,8
199426,8,9
199426,9,10
199426,10,11
199426,11,12
199426,12,13
199426,13,14
199426,14,15
199426,15,16
199429,0,1
199429,1,2
199429,2,3
199429,3,4
199429,4,5
199432,0,1
199432,1,2
199432,2,3
199432,3,4
199432,4,5
199432,5,6
199432,6,7
199432,7,8
199432,8,9
199432,9,10
199432,10,11
199432,11,12
199432,12,13
199432,13,14
199432,14,15
199432,15,16
199432,16,17
199432,17,18
199432,18,19
199432,19,20
199432,20,21
199432,21,22
199432,22,23
199432,23,24
199432,24,25
199432,25,26
199432,26,27
199432,27,28
199432,28,29
199432,29,30
199432,30,31
199432,31,32
199432,32,33
199432,33,34
199432,34,35
199432,35,36
199432,36,37
199432,37,38
199432,38,39
199432,39,40
199432,40,41
199432,41,42
199432,42,43
199432,43,44
199432,44,45
199432,45,46
199432,46,47
199432,47,48
199432,48,49
199432,49,50
199432,50,51
199432,51,52
199432,52,53
199435,0,1
199435,1,2
199438,0,1
199438,1,2
199438,2,3
199438,3,4
199438,4,5
199438,5,6
199438,6,7
199438,7,8
199438,8,9
199438,9,10
199438,10,11
199438,11,12
199438,12,13
199438,13,14
199438,14,15
199438,15,16
199438,16,17
199438,17,18
199438,18,19
199438,19,20
199438,20,21
199441,0,1
199441,1,2
199441,2,3
199441,3,4
199441,4,5
199441,5,6
199441,6,7
199441,7,8
199441,8,9
199441,9,10
199441,10,11
199441,11,12
199441,12,13
199441,13,14
199441,14,15
199441,15,16
199441,16,17
199441,17,18
199441,18,19
199441,19,20
199441,20,21
199441,21,22
199441,22,23
199441,23,24
199441,24,25
199441,25,26
199441,26,27
199441,27,28
199441,28,29
199441,29,30
199441,30,31
199441,31,32
199441,32,33
199441,33,34
199441,34,35
199441,35,36
199441,36,37
199441,37,38
199441,38,39
199441,39,40
199441,40,41
199441,41,42
199441,42,43
199441,43,44
199441,44,45
199441,45,46
199441,46,47
199441,47,48
199444,0,1
199444,1,2
199447,0,1
199447,1,2
199447,2,3
199447,3,4
199447,4,5
199447,5,6
199450,0,1
199450,1,2
199450,2,3
199450,3,4
199450,4,5
199450,5,6
199453,0,1
199453,1,2
199453,2,3
199453,3,4
199453,4,5
199453,5,6
199453,6,7
199453,7,8
199453,8,9
199453,9,10
199453,10,11
199453,11,12
199453,12,13
199453,13,14
199453,14,15
199453,15,16
199453,16,17
199453,17,18
199453,18,19
199453,19,20
199453,20,21
199453,21,22
199453,22,23
199453,23,24
199453,24,25
199453,25,26
199453,26,27
199453,27,28
199453,28,29
199453,29,30
199453,30,31
199453,31,32
199453,32,33
199453,33,34
199453,34,35
199453,35,36
199453,36,37
199453,37,38
199453,38,39
199453,39,40
199453,40,41
199453,41,42
199453,42,43
199453,43,44
199453,44,45
199453,45,46
199453,46,47
199453,47,48
199453,48,49
199453,49,50
199453,50,51
199453,51,52
199453,52,53
199453,53,54
199453,54,55
199456,0,1
199456,1,2
199456,2,3
199456,3,4
199456,4,5
199459,0,1
199459,1,2
199462,0,1
199462,1,2
199462,2,3
199462,3,4
199462,4,5
199462,5,6
199462,6,7
199462,7,8
199462,8,9
199462,9,10
199462,10,11
199462,11,12
199462,12,13
199462,13,14
199462,14,15
199462,15,16
199462,16,17
199462,17,18
199462,18,19
199462,19,20
199462,20,21
199462,21,22
199462,22,23
199462,23,24
199462,24,25
199462,25,26
199462,26,27
199462,27,28
199462,28,29
199465,0,1
199465,1,2
199468,0,1
199468,1,2
199468,2,3
199468,3,4
199468,4,5
199471,0,1
199471,1,2
199471,2,3
199471,3,4
199471,4,5
199471,5,6
199471,6,7
199471,7,8
199471,8,9
199471,9,10
199471,10,11
199471,11,12
199471,12,13
199471,13,14
199471,14,15
199471,15,16
199471,16,17
199471,17,18
199471,18,19
199471,19,20
199471,20,21
199471,21,22
199471,22,23
199471,23,24
199471,24,25
199471,25,26
199471,26,27
199471,27,28
199471,28,29
199471,29,30
199471,30,31
199471,31,32
199471,32,33
199471,33,34
199471,34,35
199471,35,36
199471,36,37
199471,37,38
199471,38,39
199471,39,40
199471,40,41
199471,41,42
199471,42,43
199471,43,44
199471,44,45
199471,45,46
199471,46,47
199471,47,48
199471,48,49
199474,0,1
199474,1,2
199477,0,1
199477,1,2
199480,0,1
199480,1,2
199480,2,3
199480,3,4
199480,4,5
199480,5,6
199480,6,7
199480,7,8
199480,8,9
199480,9,10
199480,10,11
199480,11,12
199480,12,13
199480,13,14
199480,14,15
199480,15,16
199480,16,17
199480,17,18
199480,18,19
199480,19,20
199480,20,21
199480,21,22
199480,22,23
199480,23,24
199480,24,25
199480,25,26
199480,26,27
199480,27,28
199483,0,1
199483,1,2
199483,2,3
199483,3,4
199483,4,5
199486,0,1
199486,1,2
199486,2,3
199486,3,4
199486,4,5
199489,0,1
199489,1,2
199492,0,1
199492,1,2
199495,0,1
199495,1,2
199498,0,1
199498,1,2
199498,2,3
199498,3,4
199498,4,5
199498,5,6
199498,6,7
199498,7,8
199498,8,9
199498,9,10
199498,10,11
199498,11,12
199498,12,13
199498,13,14
199498,14,15
199498,15,16
199498,16,17
199498,17,18
199498,18,19
199498,19,20
199498,20,21
199498,21,22
199498,22,23
199498,23,24
199498,24,25
199498,25,26
199498,26,27
199498,27,28
199498,28,29
199498,29,30
199498,30,31
199498,31,32
199498,32,33
199498,33,34
199498,34,35
199498,35,36
199498,36,37
199498,37,38
199498,38,39
199498,39,40
199498,40,41
199498,41,42
199498,42,43
199498,43,44
199498,44,45
199498,45,46
199498,46,47
199498,47,48
199498,48,49
199519,0,1
199519,1,2
199519,2,3
199519,3,4
199519,4,5
199519,5,6
199519,6,7
199519,7,8
199519,8,9
199519,9,10
199519,10,11
199519,11,12
199519,12,13
199519,13,14
199519,14,15
199519,15,16
199519,16,17
199519,17,18
199519,18,19
199519,19,20
199519,20,21
199519,21,22
199519,22,23
199519,23,24
199519,24,25
199522,0,1
199522,1,2
199525,0,1
199525,1,2
199528,0,1
199528,1,2
199528,2,3
199528,3,4
199528,4,5
199528,5,6
199528,6,7
199528,7,8
199528,8,9
199528,9,10
199531,0,1
199531,1,2
199531,2,3
199531,3,4
199531,4,5
199531,5,6
199531,6,7
199531,7,8
199531,8,9
199531,9,10
199531,10,11
199531,11,12
199531,12,13
199531,13,14
199531,14,15
199531,15,16
199531,16,17
199531,17,18
199531,18,19
199531,19,20
199531,20,21
199531,21,22
199531,22,23
199531,23,24
199531,24,25
199531,25,26
199531,26,27
199531,27,28
199531,28,29
199531,29,30
199531,30,31
199531,31,32
199531,32,33
199531,33,34
199531,34,35
199531,35,36
199531,36,37
199531,37,38
199531,38,39
199531,39,40
199531,40,41
199531,41,42
199531,42,43
199531,43,44
199531,44,45
199531,45,46
199531,46,47
199531,47,48
199531,48,49
199531,49,50
199531,50,51
199531,51,52
199531,52,53
199531,53,54
199531,54,55
199531,55,56
199531,56,57
199531,57,58
199531,58,59
199531,59,60
199534,0,1
199534,1,2
199537,0,1
199537,1,2
199537,2,3
199537,3,4
199537,4,5
199537,5,6
199537,6,7
199537,7,8
199537,8,9
199537,9,10
199537,10,11
199537,11,12
199537,12,13
199537,13,14
199537,14,15
199537,15,16
199537,16,17
199537,17,18
199537,18,19
199537,19,20
199537,20,21
199537,21,22
199537,22,23
199537,23,24
199537,24,25
199537,25,26
199537,26,27
199537,27,28
199537,28,29
199537,29,30
199537,30,31
199537,31,32
199537,32,33
199537,33,34
199537,34,35
199537,35,36
199540,0,1
199540,1,2
199543,0,1
199543,1,2
199543,2,3
199543,3,4
199543,4,5
199543,5,6
199543,6,7
199543,7,8
199543,8,9
199543,9,10
199543,10,11
199543,11,12
199543,12,13
199543,13,14
199543,14,15
199543,15,16
199543,16,17
199543,17,18
199543,18,19
199543,19,20
199543,20,21
199543,21,22
199543,22,23
199543,23,24
199543,24,25
199543,25,26
199543,26,27
199543,27,28
199543,28,29
199543,29,30
199543,30,31
199543,31,32
199543,32,33
199543,33,34
199543,34,35
199543,35,36
199543,36,37
199543,37,38
199543,38,39
199543,39,40
199546,0,1
199546,1,2
199549,0,1
199549,1,2
199549,2,3
199549,3,4
199549,4,5
199552,0,1
199552,1,2
199552,2,3
199552,3,4
199552,4,5
199552,5,6
199552,6,7
199552,7,8
199552,8,9
199552,9,10
199552,10,11
199552,11,12
199552,12,13
199552,13,14
199552,14,15
199552,15,16
199552,16,17
199552,17,18
199552,18,19
199552,19,20
199552,20,21
199552,21,22
199552,22,23
199552,23,24
199552,24,25
199552,25,26
199552,26,27
199552,27,28
199552,28,29
199555,0,1
199555,1,2
199558,0,1
199558,1,2
199558,2,3
199558,3,4
199558,4,5
199558,5,6
199558,6,7
199558,7,8
199558,8,9
199558,9,10
199558,10,11
199558,11,12
199558,12,13
199558,13,14
199558,14,15
199558,15,16
199558,16,17
199558,17,18
199558,18,19
199558,19,20
199558,20,21
199558,21,22
199558,22,23
199558,23,24
199558,24,25
199558,25,26
199558,26,27
199558,27,28
199558,28,29
199558,29,30
199558,30,31
199558,31,32
199558,32,33
199558,33,34
199561,0,1
199561,1,2
199564,0,1
199564,1,2
199567,0,1
199567,1,2
199567,2,3
199567,3,4
199567,4,5
199570,0,1
199570,1,2
199570,2,3
199570,3,4
199570,4,5
199570,5,6
199570,6,7
199570,7,8
199570,8,9
199570,9,10
199570,10,11
199570,11,12
199570,12,13
199570,13,14
199570,14,15
199570,15,16
199570,16,17
199570,17,18
199570,18,19
199570,19,20
199570,20,21
199570,21,22
199570,22,23
199570,23,24
199570,24,25
199570,25,26
199570,26,27
199570,27,28
199570,28,29
199570,29,30
199570,30,31
199570,31,32
199570,32,33
199570,33,34
199570,34,35
199570,35,36
199570,36,37
199570,37,38
199570,38,39
199570,39,40
199570,40,41
199570,41,42
199570,42,43
199570,43,44
199570,44,45
199570,45,46
199570,46,47
199570,47,48
199570,48,49
199570,49,50
199570,50,51
199570,51,52
199570,52,53
199570,53,54
199570,54,55
199570,55,56
199570,56,57
199570,57,58
199570,58,59
199570,59,60
199570,60,61
199570,61,62
199570,62,63
199573,0,1
199573,1,2
199576,0,1
199576,1,2
199579,0,1
199579,1,2
199579,2,3
199579,3,4
199579,4,5
199579,5,6
199579,6,7
199579,7,8
199579,8,9
199579,9,10
199579,10,11
199579,11,12
199579,12,13
199579,13,14
199579,14,15
199579,15,16
199579,16,17
199579,17,18
199579,18,19
199579,19,20
199579,20,21
199579,21,22
199579,22,23
199579,23,24
199579,24,25
199579,25,26
199579,26,27
199579,27,28
199579,28,29
199579,29,30
199579,30,31
199579,31,32
199579,32,33
199579,33,34
199579,34,35
199579,35,36
199579,36,37
199579,37,38
199579,38,39
199579,39,40
199579,40,41
199579,41,42
199579,42,43
199579,43,44
199579,44,45
199579,45,46
199579,46,47
199579,47,48
199579,48,49
199579,49,50
199579,50,51
199579,51,52
199579,52,53
199579,53,54
199579,54,55
199579,55,56
199579,56,57
199579,57,58
199579,58,59
199579,59,60
199579,60,61
199579,61,62
199579,62,63
199579,63,64
199579,64,65
199579,65,66
199579,66,67
199579,67,68
199579,68,69
199579,69,70
199579,70,71
199579,71,72
199579,72,73
199582,0,1
199582,1,2
199585,0,1
199585,1,2
199585,2,3
199585,3,4
199585,4,5
199585,5,6
199588,0,1
199588,1,2
199588,2,3
199588,3,4
199588,4,5
199588,5,6
199588,6,7
199588,7,8
199588,8,9
199588,9,10
199588,10,11
199588,11,12
199588,12,13
199588,13,14
199588,14,15
199588,15,16
199588,16,17
199588,17,18
199588,18,19
199588,19,20
199588,20,21
199588,21,22
199588,22,23
199588,23,24
199588,24,25
199588,25,26
199588,26,27
199588,27,28
199588,28,29
199588,29,30
199588,30,31
199588,31,32
199588,32,33
199588,33,34
199588,34,35
199588,35,36
199588,36,37
199588,37,38
199588,38,39
199588,39,40
199588,40,41
199591,0,1
199591,1,2
199591,2,3
199591,3,4
199591,4,5
199591,5,6
199591,6,7
199591,7,8
199591,8,9
199591,9,10
199591,10,11
199591,11,12
199591,12,13
199591,13,14
199591,14,15
199591,15,16
199591,16,17
199591,17,18
199591,18,19
199591,19,20
199591,20,21
199591,21,22
199591,22,23
199591,23,24
199591,24,25
199591,25,26
199591,26,27
199591,27,28
199594,0,1
199594,1,2
199597,0,1
199597,1,2
199600,0,1
199600,1,2
199600,2,3
199600,3,4
199600,4,5
199600,5,6
199600,6,7
199600,7,8
199600,8,9
199600,9,10
199600,10,11
199600,11,12
199600,12,13
199600,13,14
199600,14,15
199600,15,16
199600,16,17
199600,17,18
199600,18,19
199600,19,20
199600,20,21
199600,21,22
199600,22,23
199600,23,24
199600,24,25
199600,25,26
199600,26,27
199600,27,28
199600,28,29
199600,29,30
199600,30,31
199600,31,32
199600,32,33
199600,33,34
199600,34,35
199600,35,36
199600,36,37
199600,37,38
199600,38,39
199600,39,40
199600,40,41
199603,0,1
199603,1,2
199603,2,3
199603,3,4
199603,4,5
199603,5,6
199603,6,7
199603,7,8
199603,8,9
199603,9,10
199603,10,11
199603,11,12
199603,12,13
199603,13,14
199603,14,15
199603,15,16
199603,16,17
199603,17,18
199603,18,19
199603,19,20
199603,20,21
199603,21,22
199603,22,23
199603,23,24
199603,24,25
199603,25,26
199603,26,27
199603,27,28
199603,28,29
199603,29,30
199603,30,31
199603,31,32
199603,32,33
199603,33,34
199603,34,35
199603,35,36
199603,36,37
199606,0,1
199606,1,2
